student_id,test_id,correct_answers,total_questions,wrong_answers,date,subject,test_type,test_difficulty,duration_minutes,chapter_coverage,term,max_marks,marks_obtained,percentage,pass_fail,grade
RN1601,T043,20,21,1,24-12-2025,Science,Chapter Test,Medium,30,Single Chapter,Term 2,50,47.61904761904761,95.23809523809523,Pass,A1
RN1601,T044,17,21,4,29-12-2025,Science,Pre-Board,Hard,60,Full Syllabus,Term 2,80,64.76190476190476,80.95238095238095,Pass,A2
RN1601,T045,18,21,3,31-12-2025,Science,Chapter Test,Easy,30,Single Chapter,Term 2,50,42.857142857142854,85.71428571428571,Pass,A2
RN1601,T046,18,21,3,01-01-2026,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 2,50,42.857142857142854,85.71428571428571,Pass,A2
RN1601,T047,17,21,4,06-01-2026,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 2,50,40.476190476190474,80.95238095238095,Pass,A2
RN1601,T048,17,21,4,16-01-2026,Science,Chapter Test,Easy,30,Single Chapter,Term 2,50,40.476190476190474,80.95238095238095,Pass,A2
RN1601,T049,17,21,4,19-01-2026,Science,Chapter Test,Medium,30,Single Chapter,Term 2,50,40.476190476190474,80.95238095238095,Pass,A2
RN1602,T002,19,21,2,11-06-2025,Mathematics,Unit Test,Medium,45,Multi Chapter,Term 1,50,45.23809523809524,90.47619047619048,Pass,A1
RN1602,T003,20,21,1,12-06-2025,Mathematics,Unit Test,Medium,45,Single Chapter,Term 1,50,47.61904761904761,95.23809523809523,Pass,A1
RN1602,T004,17,21,4,14-06-2025,Science,Pre-Board,Hard,60,Full Syllabus,Term 1,80,64.76190476190476,80.95238095238095,Pass,A2
RN1602,T006,21,21,0,19-06-2025,Social,Unit Test,Medium,45,Multi Chapter,Term 1,50,50.0,100.0,Pass,A1
RN1602,T007,19,21,2,25-06-2025,Mathematics,Pre-Board,Hard,60,Full Syllabus,Term 1,80,72.38095238095238,90.47619047619048,Pass,A1
RN1602,T008,15,21,6,05-07-2025,Science,Half-Yearly,Hard,60,Full Syllabus,Term 1,80,57.142857142857146,71.42857142857143,Pass,B1
RN1602,T009,19,21,2,07-07-2025,Mathematics,Half-Yearly,Hard,60,Full Syllabus,Term 1,80,72.38095238095238,90.47619047619048,Pass,A1
RN1602,T010,20,21,1,13-07-2025,Mathematics,Chapter Test,Medium,30,Single Chapter,Term 1,50,47.61904761904761,95.23809523809523,Pass,A1
RN1602,T011,14,21,7,17-07-2025,English,Monthly Test,Hard,45,Multi Chapter,Term 1,50,33.33333333333333,66.66666666666666,Pass,B2
RN1602,T012,18,21,3,22-07-2025,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 1,50,42.857142857142854,85.71428571428571,Pass,A2
RN1602,T013,16,21,5,23-07-2025,Science,Revision Test,Hard,60,Multi Chapter,Term 1,50,38.095238095238095,76.19047619047619,Pass,B1
RN1602,T014,13,21,8,01-08-2025,Science,Unit Test,Medium,45,Single Chapter,Term 1,50,30.952380952380953,61.904761904761905,Pass,B2
RN1602,T015,15,21,6,04-08-2025,English,Chapter Test,Medium,30,Single Chapter,Term 1,50,35.714285714285715,71.42857142857143,Pass,B1
RN1602,T016,19,21,2,07-08-2025,English,Chapter Test,Easy,30,Single Chapter,Term 1,50,45.23809523809524,90.47619047619048,Pass,A1
RN1602,T017,18,21,3,08-08-2025,Science,Chapter Test,Easy,30,Single Chapter,Term 1,50,42.857142857142854,85.71428571428571,Pass,A2
RN1602,T018,17,21,4,23-08-2025,Mathematics,Monthly Test,Hard,45,Multi Chapter,Term 1,50,40.476190476190474,80.95238095238095,Pass,A2
RN1602,T019,17,21,4,25-08-2025,English,Unit Test,Medium,45,Multi Chapter,Term 1,50,40.476190476190474,80.95238095238095,Pass,A2
RN1602,T020,20,21,1,26-08-2025,Science,Unit Test,Medium,45,Single Chapter,Term 1,50,47.61904761904761,95.23809523809523,Pass,A1
RN1602,T021,19,21,2,27-08-2025,Social,Monthly Test,Medium,45,Multi Chapter,Term 1,50,45.23809523809524,90.47619047619048,Pass,A1
RN1602,T022,20,21,1,29-08-2025,Mathematics,Chapter Test,Easy,30,Single Chapter,Term 1,50,47.61904761904761,95.23809523809523,Pass,A1
RN1602,T023,19,21,2,30-08-2025,English,Unit Test,Medium,45,Multi Chapter,Term 1,50,45.23809523809524,90.47619047619048,Pass,A1
RN1602,T024,19,21,2,18-09-2025,Social,Unit Test,Medium,45,Single Chapter,Term 1,50,45.23809523809524,90.47619047619048,Pass,A1
RN1602,T025,18,21,3,08-10-2025,Social,Unit Test,Medium,45,Multi Chapter,Term 1,50,42.857142857142854,85.71428571428571,Pass,A2
RN1602,T026,15,21,6,09-10-2025,English,Revision Test,Hard,60,Multi Chapter,Term 2,50,35.714285714285715,71.42857142857143,Pass,B1
RN1602,T027,19,21,2,13-10-2025,Mathematics,Chapter Test,Medium,30,Single Chapter,Term 2,50,45.23809523809524,90.47619047619048,Pass,A1
RN1602,T028,20,21,1,19-10-2025,Mathematics,Revision Test,Hard,60,Multi Chapter,Term 2,50,47.61904761904761,95.23809523809523,Pass,A1
RN1602,T029,20,21,1,27-10-2025,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 2,50,47.61904761904761,95.23809523809523,Pass,A1
RN1602,T030,18,21,3,30-10-2025,Social,Chapter Test,Medium,30,Single Chapter,Term 2,50,42.857142857142854,85.71428571428571,Pass,A2
RN1602,T031,21,21,0,01-11-2025,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,50.0,100.0,Pass,A1
RN1602,T032,18,21,3,03-11-2025,English,Revision Test,Hard,60,Full Syllabus,Term 2,50,42.857142857142854,85.71428571428571,Pass,A2
RN1602,T033,17,21,4,03-11-2025,English,Monthly Test,Medium,45,Multi Chapter,Term 2,50,40.476190476190474,80.95238095238095,Pass,A2
RN1602,T034,20,21,1,06-11-2025,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,47.61904761904761,95.23809523809523,Pass,A1
RN1602,T035,15,21,6,10-11-2025,Science,Revision Test,Hard,60,Full Syllabus,Term 2,50,35.714285714285715,71.42857142857143,Pass,B1
RN1602,T036,20,21,1,12-11-2025,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,47.61904761904761,95.23809523809523,Pass,A1
RN1602,T037,19,21,2,15-11-2025,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,45.23809523809524,90.47619047619048,Pass,A1
RN1602,T038,16,21,5,20-11-2025,Science,Unit Test,Medium,45,Single Chapter,Term 2,50,38.095238095238095,76.19047619047619,Pass,B1
RN1602,T039,21,21,0,21-11-2025,Mathematics,Chapter Test,Medium,30,Single Chapter,Term 2,50,50.0,100.0,Pass,A1
RN1602,T040,18,21,3,27-11-2025,English,Monthly Test,Medium,45,Multi Chapter,Term 2,50,42.857142857142854,85.71428571428571,Pass,A2
RN1602,T041,19,21,2,08-12-2025,Science,Chapter Test,Easy,30,Single Chapter,Term 2,50,45.23809523809524,90.47619047619048,Pass,A1
RN1602,T042,15,21,6,23-12-2025,English,Chapter Test,Medium,30,Single Chapter,Term 2,50,35.714285714285715,71.42857142857143,Pass,B1
RN1602,T044,14,21,7,29-12-2025,Science,Pre-Board,Hard,60,Full Syllabus,Term 2,80,53.33333333333333,66.66666666666666,Pass,B2
RN1602,T045,18,21,3,31-12-2025,Science,Chapter Test,Easy,30,Single Chapter,Term 2,50,42.857142857142854,85.71428571428571,Pass,A2
RN1602,T046,21,21,0,01-01-2026,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 2,50,50.0,100.0,Pass,A1
RN1602,T047,19,21,2,06-01-2026,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 2,50,45.23809523809524,90.47619047619048,Pass,A1
RN1602,T048,18,21,3,16-01-2026,Science,Chapter Test,Easy,30,Single Chapter,Term 2,50,42.857142857142854,85.71428571428571,Pass,A2
RN1602,T049,18,21,3,19-01-2026,Science,Chapter Test,Medium,30,Single Chapter,Term 2,50,42.857142857142854,85.71428571428571,Pass,A2
RN1602,T050,18,21,3,29-01-2026,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,42.857142857142854,85.71428571428571,Pass,A2
RN1603,T001,18,21,3,05-06-2025,Mathematics,Chapter Test,Easy,30,Single Chapter,Term 1,50,42.857142857142854,85.71428571428571,Pass,A2
RN1603,T002,19,21,2,11-06-2025,Mathematics,Unit Test,Medium,45,Multi Chapter,Term 1,50,45.23809523809524,90.47619047619048,Pass,A1
RN1603,T003,20,21,1,12-06-2025,Mathematics,Unit Test,Medium,45,Single Chapter,Term 1,50,47.61904761904761,95.23809523809523,Pass,A1
RN1603,T004,15,21,6,14-06-2025,Science,Pre-Board,Hard,60,Full Syllabus,Term 1,80,57.142857142857146,71.42857142857143,Pass,B1
RN1603,T005,15,21,6,14-06-2025,Science,Monthly Test,Hard,45,Multi Chapter,Term 1,50,35.714285714285715,71.42857142857143,Pass,B1
RN1603,T006,17,21,4,19-06-2025,Social,Unit Test,Medium,45,Multi Chapter,Term 1,50,40.476190476190474,80.95238095238095,Pass,A2
RN1603,T007,16,21,5,25-06-2025,Mathematics,Pre-Board,Hard,60,Full Syllabus,Term 1,80,60.95238095238095,76.19047619047619,Pass,B1
RN1603,T008,15,21,6,05-07-2025,Science,Half-Yearly,Hard,60,Full Syllabus,Term 1,80,57.142857142857146,71.42857142857143,Pass,B1
RN1603,T009,16,21,5,07-07-2025,Mathematics,Half-Yearly,Hard,60,Full Syllabus,Term 1,80,60.95238095238095,76.19047619047619,Pass,B1
RN1603,T010,18,21,3,13-07-2025,Mathematics,Chapter Test,Medium,30,Single Chapter,Term 1,50,42.857142857142854,85.71428571428571,Pass,A2
RN1603,T011,18,21,3,17-07-2025,English,Monthly Test,Hard,45,Multi Chapter,Term 1,50,42.857142857142854,85.71428571428571,Pass,A2
RN1603,T012,19,21,2,22-07-2025,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 1,50,45.23809523809524,90.47619047619048,Pass,A1
RN1603,T013,18,21,3,23-07-2025,Science,Revision Test,Hard,60,Multi Chapter,Term 1,50,42.857142857142854,85.71428571428571,Pass,A2
RN1603,T014,20,21,1,01-08-2025,Science,Unit Test,Medium,45,Single Chapter,Term 1,50,47.61904761904761,95.23809523809523,Pass,A1
RN1603,T015,17,21,4,04-08-2025,English,Chapter Test,Medium,30,Single Chapter,Term 1,50,40.476190476190474,80.95238095238095,Pass,A2
RN1603,T016,19,21,2,07-08-2025,English,Chapter Test,Easy,30,Single Chapter,Term 1,50,45.23809523809524,90.47619047619048,Pass,A1
RN1603,T017,18,21,3,08-08-2025,Science,Chapter Test,Easy,30,Single Chapter,Term 1,50,42.857142857142854,85.71428571428571,Pass,A2
RN1603,T018,20,21,1,23-08-2025,Mathematics,Monthly Test,Hard,45,Multi Chapter,Term 1,50,47.61904761904761,95.23809523809523,Pass,A1
RN1603,T019,15,21,6,25-08-2025,English,Unit Test,Medium,45,Multi Chapter,Term 1,50,35.714285714285715,71.42857142857143,Pass,B1
RN1603,T020,19,21,2,26-08-2025,Science,Unit Test,Medium,45,Single Chapter,Term 1,50,45.23809523809524,90.47619047619048,Pass,A1
RN1603,T021,20,21,1,27-08-2025,Social,Monthly Test,Medium,45,Multi Chapter,Term 1,50,47.61904761904761,95.23809523809523,Pass,A1
RN1603,T022,21,21,0,29-08-2025,Mathematics,Chapter Test,Easy,30,Single Chapter,Term 1,50,50.0,100.0,Pass,A1
RN1603,T023,17,21,4,30-08-2025,English,Unit Test,Medium,45,Multi Chapter,Term 1,50,40.476190476190474,80.95238095238095,Pass,A2
RN1603,T024,17,21,4,18-09-2025,Social,Unit Test,Medium,45,Single Chapter,Term 1,50,40.476190476190474,80.95238095238095,Pass,A2
RN1603,T025,18,21,3,08-10-2025,Social,Unit Test,Medium,45,Multi Chapter,Term 1,50,42.857142857142854,85.71428571428571,Pass,A2
RN1603,T026,13,21,8,09-10-2025,English,Revision Test,Hard,60,Multi Chapter,Term 2,50,30.952380952380953,61.904761904761905,Pass,B2
RN1603,T027,21,21,0,13-10-2025,Mathematics,Chapter Test,Medium,30,Single Chapter,Term 2,50,50.0,100.0,Pass,A1
RN1603,T028,19,21,2,19-10-2025,Mathematics,Revision Test,Hard,60,Multi Chapter,Term 2,50,45.23809523809524,90.47619047619048,Pass,A1
RN1603,T029,21,21,0,27-10-2025,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 2,50,50.0,100.0,Pass,A1
RN1603,T030,18,21,3,30-10-2025,Social,Chapter Test,Medium,30,Single Chapter,Term 2,50,42.857142857142854,85.71428571428571,Pass,A2
RN1603,T031,20,21,1,01-11-2025,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,47.61904761904761,95.23809523809523,Pass,A1
RN1603,T032,15,21,6,03-11-2025,English,Revision Test,Hard,60,Full Syllabus,Term 2,50,35.714285714285715,71.42857142857143,Pass,B1
RN1603,T033,17,21,4,03-11-2025,English,Monthly Test,Medium,45,Multi Chapter,Term 2,50,40.476190476190474,80.95238095238095,Pass,A2
RN1603,T034,20,21,1,06-11-2025,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,47.61904761904761,95.23809523809523,Pass,A1
RN1603,T035,16,21,5,10-11-2025,Science,Revision Test,Hard,60,Full Syllabus,Term 2,50,38.095238095238095,76.19047619047619,Pass,B1
RN1603,T036,20,21,1,12-11-2025,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,47.61904761904761,95.23809523809523,Pass,A1
RN1603,T037,19,21,2,15-11-2025,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,45.23809523809524,90.47619047619048,Pass,A1
RN1603,T038,13,21,8,20-11-2025,Science,Unit Test,Medium,45,Single Chapter,Term 2,50,30.952380952380953,61.904761904761905,Pass,B2
RN1603,T039,20,21,1,21-11-2025,Mathematics,Chapter Test,Medium,30,Single Chapter,Term 2,50,47.61904761904761,95.23809523809523,Pass,A1
RN1603,T040,17,21,4,27-11-2025,English,Monthly Test,Medium,45,Multi Chapter,Term 2,50,40.476190476190474,80.95238095238095,Pass,A2
RN1603,T041,21,21,0,08-12-2025,Science,Chapter Test,Easy,30,Single Chapter,Term 2,50,50.0,100.0,Pass,A1
RN1603,T042,21,21,0,23-12-2025,English,Chapter Test,Medium,30,Single Chapter,Term 2,50,50.0,100.0,Pass,A1
RN1603,T043,19,21,2,24-12-2025,Science,Chapter Test,Medium,30,Single Chapter,Term 2,50,45.23809523809524,90.47619047619048,Pass,A1
RN1603,T044,16,21,5,29-12-2025,Science,Pre-Board,Hard,60,Full Syllabus,Term 2,80,60.95238095238095,76.19047619047619,Pass,B1
RN1603,T045,21,21,0,31-12-2025,Science,Chapter Test,Easy,30,Single Chapter,Term 2,50,50.0,100.0,Pass,A1
RN1603,T046,20,21,1,01-01-2026,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 2,50,47.61904761904761,95.23809523809523,Pass,A1
RN1603,T047,21,21,0,06-01-2026,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 2,50,50.0,100.0,Pass,A1
RN1603,T048,21,21,0,16-01-2026,Science,Chapter Test,Easy,30,Single Chapter,Term 2,50,50.0,100.0,Pass,A1
RN1603,T049,19,21,2,19-01-2026,Science,Chapter Test,Medium,30,Single Chapter,Term 2,50,45.23809523809524,90.47619047619048,Pass,A1
RN1603,T050,20,21,1,29-01-2026,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,47.61904761904761,95.23809523809523,Pass,A1
RN1604,T001,12,21,9,05-06-2025,Mathematics,Chapter Test,Easy,30,Single Chapter,Term 1,50,28.57142857142857,57.14285714285714,Pass,C1
RN1604,T002,8,21,13,11-06-2025,Mathematics,Unit Test,Medium,45,Multi Chapter,Term 1,50,19.047619047619047,38.095238095238095,Pass,D
RN1604,T003,14,21,7,12-06-2025,Mathematics,Unit Test,Medium,45,Single Chapter,Term 1,50,33.33333333333333,66.66666666666666,Pass,B2
RN1604,T004,8,21,13,14-06-2025,Science,Pre-Board,Hard,60,Full Syllabus,Term 1,80,30.476190476190474,38.095238095238095,Pass,D
RN1604,T005,10,21,11,14-06-2025,Science,Monthly Test,Hard,45,Multi Chapter,Term 1,50,23.809523809523807,47.61904761904761,Pass,C2
RN1604,T006,14,21,7,19-06-2025,Social,Unit Test,Medium,45,Multi Chapter,Term 1,50,33.33333333333333,66.66666666666666,Pass,B2
RN1604,T007,4,21,17,25-06-2025,Mathematics,Pre-Board,Hard,60,Full Syllabus,Term 1,80,15.238095238095237,19.047619047619047,Fail,E
RN1604,T008,11,21,10,05-07-2025,Science,Half-Yearly,Hard,60,Full Syllabus,Term 1,80,41.904761904761905,52.38095238095239,Pass,C1
RN1604,T009,8,21,13,07-07-2025,Mathematics,Half-Yearly,Hard,60,Full Syllabus,Term 1,80,30.476190476190474,38.095238095238095,Pass,D
RN1604,T010,11,21,10,13-07-2025,Mathematics,Chapter Test,Medium,30,Single Chapter,Term 1,50,26.190476190476193,52.38095238095239,Pass,C1
RN1604,T011,10,21,11,17-07-2025,English,Monthly Test,Hard,45,Multi Chapter,Term 1,50,23.809523809523807,47.61904761904761,Pass,C2
RN1604,T012,11,21,10,22-07-2025,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 1,50,26.190476190476193,52.38095238095239,Pass,C1
RN1604,T013,16,21,5,23-07-2025,Science,Revision Test,Hard,60,Multi Chapter,Term 1,50,38.095238095238095,76.19047619047619,Pass,B1
RN1604,T014,11,21,10,01-08-2025,Science,Unit Test,Medium,45,Single Chapter,Term 1,50,26.190476190476193,52.38095238095239,Pass,C1
RN1604,T015,13,21,8,04-08-2025,English,Chapter Test,Medium,30,Single Chapter,Term 1,50,30.952380952380953,61.904761904761905,Pass,B2
RN1604,T016,14,21,7,07-08-2025,English,Chapter Test,Easy,30,Single Chapter,Term 1,50,33.33333333333333,66.66666666666666,Pass,B2
RN1604,T017,11,21,10,08-08-2025,Science,Chapter Test,Easy,30,Single Chapter,Term 1,50,26.190476190476193,52.38095238095239,Pass,C1
RN1604,T018,9,21,12,23-08-2025,Mathematics,Monthly Test,Hard,45,Multi Chapter,Term 1,50,21.428571428571427,42.857142857142854,Pass,C2
RN1604,T019,15,21,6,25-08-2025,English,Unit Test,Medium,45,Multi Chapter,Term 1,50,35.714285714285715,71.42857142857143,Pass,B1
RN1604,T020,10,21,11,26-08-2025,Science,Unit Test,Medium,45,Single Chapter,Term 1,50,23.809523809523807,47.61904761904761,Pass,C2
RN1604,T021,10,21,11,27-08-2025,Social,Monthly Test,Medium,45,Multi Chapter,Term 1,50,23.809523809523807,47.61904761904761,Pass,C2
RN1604,T022,11,21,10,29-08-2025,Mathematics,Chapter Test,Easy,30,Single Chapter,Term 1,50,26.190476190476193,52.38095238095239,Pass,C1
RN1604,T023,14,21,7,30-08-2025,English,Unit Test,Medium,45,Multi Chapter,Term 1,50,33.33333333333333,66.66666666666666,Pass,B2
RN1604,T024,10,21,11,18-09-2025,Social,Unit Test,Medium,45,Single Chapter,Term 1,50,23.809523809523807,47.61904761904761,Pass,C2
RN1604,T025,7,21,14,08-10-2025,Social,Unit Test,Medium,45,Multi Chapter,Term 1,50,16.666666666666664,33.33333333333333,Fail,E
RN1604,T026,13,21,8,09-10-2025,English,Revision Test,Hard,60,Multi Chapter,Term 2,50,30.952380952380953,61.904761904761905,Pass,B2
RN1604,T027,15,21,6,13-10-2025,Mathematics,Chapter Test,Medium,30,Single Chapter,Term 2,50,35.714285714285715,71.42857142857143,Pass,B1
RN1604,T028,12,21,9,19-10-2025,Mathematics,Revision Test,Hard,60,Multi Chapter,Term 2,50,28.57142857142857,57.14285714285714,Pass,C1
RN1604,T029,11,21,10,27-10-2025,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 2,50,26.190476190476193,52.38095238095239,Pass,C1
RN1604,T030,12,21,9,30-10-2025,Social,Chapter Test,Medium,30,Single Chapter,Term 2,50,28.57142857142857,57.14285714285714,Pass,C1
RN1604,T031,14,21,7,01-11-2025,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,33.33333333333333,66.66666666666666,Pass,B2
RN1604,T032,13,21,8,03-11-2025,English,Revision Test,Hard,60,Full Syllabus,Term 2,50,30.952380952380953,61.904761904761905,Pass,B2
RN1604,T033,13,21,8,03-11-2025,English,Monthly Test,Medium,45,Multi Chapter,Term 2,50,30.952380952380953,61.904761904761905,Pass,B2
RN1604,T035,11,21,10,10-11-2025,Science,Revision Test,Hard,60,Full Syllabus,Term 2,50,26.190476190476193,52.38095238095239,Pass,C1
RN1604,T036,13,21,8,12-11-2025,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,30.952380952380953,61.904761904761905,Pass,B2
RN1604,T037,10,21,11,15-11-2025,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,23.809523809523807,47.61904761904761,Pass,C2
RN1604,T038,7,21,14,20-11-2025,Science,Unit Test,Medium,45,Single Chapter,Term 2,50,16.666666666666664,33.33333333333333,Fail,E
RN1604,T039,12,21,9,21-11-2025,Mathematics,Chapter Test,Medium,30,Single Chapter,Term 2,50,28.57142857142857,57.14285714285714,Pass,C1
RN1604,T040,10,21,11,27-11-2025,English,Monthly Test,Medium,45,Multi Chapter,Term 2,50,23.809523809523807,47.61904761904761,Pass,C2
RN1604,T041,14,21,7,08-12-2025,Science,Chapter Test,Easy,30,Single Chapter,Term 2,50,33.33333333333333,66.66666666666666,Pass,B2
RN1604,T042,13,21,8,23-12-2025,English,Chapter Test,Medium,30,Single Chapter,Term 2,50,30.952380952380953,61.904761904761905,Pass,B2
RN1604,T043,14,21,7,24-12-2025,Science,Chapter Test,Medium,30,Single Chapter,Term 2,50,33.33333333333333,66.66666666666666,Pass,B2
RN1604,T044,6,21,15,29-12-2025,Science,Pre-Board,Hard,60,Full Syllabus,Term 2,80,22.857142857142854,28.57142857142857,Fail,E
RN1604,T045,11,21,10,31-12-2025,Science,Chapter Test,Easy,30,Single Chapter,Term 2,50,26.190476190476193,52.38095238095239,Pass,C1
RN1604,T046,6,21,15,01-01-2026,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 2,50,14.285714285714285,28.57142857142857,Fail,E
RN1604,T047,11,21,10,06-01-2026,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 2,50,26.190476190476193,52.38095238095239,Pass,C1
RN1604,T048,13,21,8,16-01-2026,Science,Chapter Test,Easy,30,Single Chapter,Term 2,50,30.952380952380953,61.904761904761905,Pass,B2
RN1604,T049,11,21,10,19-01-2026,Science,Chapter Test,Medium,30,Single Chapter,Term 2,50,26.190476190476193,52.38095238095239,Pass,C1
RN1604,T050,9,21,12,29-01-2026,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,21.428571428571427,42.857142857142854,Pass,C2
RN1605,T001,15,21,6,05-06-2025,Mathematics,Chapter Test,Easy,30,Single Chapter,Term 1,50,35.714285714285715,71.42857142857143,Pass,B1
RN1605,T002,10,21,11,11-06-2025,Mathematics,Unit Test,Medium,45,Multi Chapter,Term 1,50,23.809523809523807,47.61904761904761,Pass,C2
RN1605,T003,13,21,8,12-06-2025,Mathematics,Unit Test,Medium,45,Single Chapter,Term 1,50,30.952380952380953,61.904761904761905,Pass,B2
RN1605,T004,6,21,15,14-06-2025,Science,Pre-Board,Hard,60,Full Syllabus,Term 1,80,22.857142857142854,28.57142857142857,Fail,E
RN1605,T005,13,21,8,14-06-2025,Science,Monthly Test,Hard,45,Multi Chapter,Term 1,50,30.952380952380953,61.904761904761905,Pass,B2
RN1605,T006,13,21,8,19-06-2025,Social,Unit Test,Medium,45,Multi Chapter,Term 1,50,30.952380952380953,61.904761904761905,Pass,B2
